date,repository,directory,basename,extension,category,lines,generated
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/n,n_array_1_true_without_comma.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_structure_UTF-8_BOM_empty_object.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_structure_500_nested_arrays.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_utf16LE_no_BOM.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_utf16BE_no_BOM.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_truncated-utf-8.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_overlong_sequence_6_bytes_null.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_overlong_sequence_6_bytes.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_overlong_sequence_2_bytes.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_not_in_unicode_range.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_lone_utf8_continuation_byte.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_lone_second_surrogate.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_iso_latin_1.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_inverted_surrogates_U+1D11E.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_invalid_utf-8.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_invalid_surrogate.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_invalid_lonely_surrogate.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_incomplete_surrogates_escape_valid.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_incomplete_surrogate_pair.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_incomplete_surrogate_and_escape_valid.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_UTF8_surrogate_U+D800.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_UTF-8_invalid_sequence.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_UTF-16LE_with_BOM.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_1st_valid_surrogate_2nd_invalid.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_string_1st_surrogate_but_2nd_missing.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_object_key_lone_2nd_surrogate.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_number_very_big_negative_int.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_number_too_big_pos_int.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_number_too_big_neg_int.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_number_real_underflow.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_number_real_pos_overflow.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_number_real_neg_overflow.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_number_pos_double_huge_exp.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_number_neg_int_huge_exp.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_number_huge_exp.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/i,i_number_double_huge_neg_exp.json,.json,.json,1,
2021-11-18,astn,data/test/JSONTestSuite,readme.md,.md,.md,1,
2021-11-18,astn,data,schema.astn,.astn,.astn,49,
2021-11-18,astn,data,Special ASTN characters.json,.json,.json,88,
2021-11-18,astn,bin,toJSON.mjs,.mjs,.mjs,4,
2021-11-18,astn,bin,normalizeFile.mjs,.mjs,.mjs,4,
2021-11-18,astn,,README.md,.md,.md,356,
2021-11-18,astn,,.gitignore,,.gitignore,3,
2021-11-18,astn,,.eslintrc.js,.js,.eslintrc.js,182,
2021-11-18,astn,,.eslintignore,,????,2,
2021-11-18,astn-files,data,schemaschema@0.1,.1,schemaschema@0.1,130,
2021-11-18,astn-files,data,readme.astn,.astn,.astn,68,
2021-11-18,astn-files,data/railroads,schema.astn-schema,.astn-schema,.astn-schema,114,
2021-11-18,astn-files,data/railroads,astn-railroads.verbose.astn,.astn,.astn,165,
2021-11-18,astn-files,data/railroads,astn-railroads.astn,.astn,.astn,30,
2021-11-18,astn-files,data/railroads,astn-railroads (copy).astn,.astn,.astn,29,
2021-11-18,astn-files,data/project management,schema.astn-schema,.astn-schema,.astn-schema,116,
2021-11-18,astn-files,data/project management,my project.astn,.astn,.astn,17,
2021-11-18,astn-files,data/persons,schema.astn-schema,.astn-schema,.astn-schema,55,
2021-11-18,astn-files,data/persons,persons.astn,.astn,.astn,26,
2021-11-18,astn-files,data/not normalized/with schemaschema in dir,with internal schema.astn,.astn,.astn,28,
2021-11-18,astn-files,data/not normalized/with schemaschema in dir,schemaschema.astn,.astn,.astn,194,
2021-11-18,astn-files,data/not normalized/with schemaschema in dir,schema.astn-schema,.astn-schema,.astn-schema,126,
2021-11-18,astn-files,data/not normalized/with schemaschema in dir,pareto.astn,.astn,.astn,195,
2021-11-18,astn-files,data/not normalized/with schemaschema in dir,pareto (copy).astn,.astn,.astn,223,
2021-11-18,astn-files,data/not normalized/with schemaschema in dir,no internal schema.astn,.astn,.astn,4,
2021-11-18,astn-files,data/not normalized/with schemaschema in dir,README.md,.md,.md,2,
2021-11-18,astn-files,data/not normalized/with schema in dir,with internal schema.astn,.astn,.astn,4,
2021-11-18,astn-files,data/not normalized/with schema in dir,schema.astn-schema,.astn-schema,.astn-schema,24,
2021-11-18,astn-files,data/not normalized/with schema in dir,no internal schema.astn,.astn,.astn,1,
2021-11-18,astn-files,data/not normalized,test.astn,.astn,.astn,4,
2021-11-18,astn-files,data/not normalized,schemaschema@0.1,.1,schemaschema@0.1,190,
2021-11-18,astn-files,data/not normalized/persons,schema.astn-schema,.astn-schema,.astn-schema,54,
2021-11-18,astn-files,data/not normalized/persons,persons.compact.astn,.astn,.astn,6,
2021-11-18,astn-files,data/not normalized/persons,persons.astn,.astn,.astn,18,
2021-11-18,astn-files,data/not normalized,dummy-schema,,????,20,
2021-11-18,astn-files,data/not normalized,README.md,.md,.md,2,
2021-11-18,astn-files,data/normalize,before.astn,.astn,.astn,63,
2021-11-18,astn-files,data/normalize,after.json,.json,.json,68,
2021-11-18,astn-files,data/normalize,after.astn,.astn,.astn,68,
2021-11-18,astn-files,data/mrshlschemaschema@0.1,schemaschema.verbose.astn,.astn,.astn,130,
2021-11-18,astn-files,data/mrshlschemaschema@0.1,schemaschema.astn,.astn,.astn,43,
2021-11-18,astn-files,data/mrshlschemaschema@0.1,railroads.verbose.astn,.astn,.astn,114,
2021-11-18,astn-files,data/mrshlschemaschema@0.1,railroads.astn,.astn,.astn,38,
2021-11-18,astn-files,data/mrshlschemaschema@0.1,projectmanagement.verbose.astn,.astn,.astn,116,
2021-11-18,astn-files,data/mrshlschemaschema@0.1,project management.astn,.astn,.astn,24,
2021-11-18,astn-files,data/mrshlschemaschema@0.1,persons.verbose.astn,.astn,.astn,55,
2021-11-18,astn-files,data/mrshlschemaschema@0.1,persons.astn,.astn,.astn,27,
2021-11-18,astn-files,data/mrshlschemaschema@0.1,pareto.verbose.astn,.astn,.astn,127,
2021-11-18,astn-files,data/mrshlschemaschema@0.1,no internal schema.astn,.astn,.astn,2,
2021-11-18,astn-files,data/mrshlschemaschema@0.1,mrshlschemaschema@02.astn,.astn,.astn,55,
2021-11-18,astn-files,data/mrshlschemaschema@0.1,metadata@02.verbose.astn,.astn,.astn,154,
2021-11-18,astn-files,data/mrshlschemaschema@0.1,metadata@02.astn,.astn,.astn,44,
2021-11-18,astn-files,data/mrshlschemaschema@0.1,extended schemaschema.astn,.astn,.astn,37,
2021-11-18,astn-files,data/mrshlschemaschema@0.1,algorithm.verbose.astn,.astn,.astn,75,
2021-11-18,astn-files,data/mrshlschemaschema@0.1,algorithm.astn,.astn,.astn,28,
2021-11-18,astn-files,data/dummyschema,with internal schema.astn,.astn,.astn,3,
2021-11-18,astn-files,data/dummyschema,schema.astn-schema,.astn-schema,.astn-schema,26,
2021-11-18,astn-files,data/dummyschema,no internal schema.astn,.astn,.astn,2,
2021-11-18,astn-files,data/algorithm,schema.astn-schema,.astn-schema,.astn-schema,116,
2021-11-18,astn-files,data/algorithm,dummy.verbose.astn,.astn,.astn,19,
2021-11-18,astn-files,data/algorithm,dummy.json,.json,.json,46,
2021-11-18,astn-files,data/algorithm,dummy.astn,.astn,.astn,16,
2021-11-18,astn-schemaschemas,,tsconfig.json,.json,tsconfig.json,66,
2021-11-18,astn-schemaschemas,tsbin,astnGenerateSchemaCode2.ts,.ts,.ts,8,
2021-11-18,astn-schemaschemas,tsbin,astnGenerateSchemaCode.ts,.ts,.ts,8,
2021-11-18,astn-schemaschemas,tsbin,astnExpand.ts,.ts,.ts,47,
2021-11-18,astn-schemaschemas,tsbin,astnCompact.ts,.ts,.ts,46,
2021-11-18,astn-schemaschemas,test,testProgram.ts,.ts,.ts,41,
2021-11-18,astn-schemaschemas,test,index.ts,.ts,.ts,43,
2021-11-18,astn-schemaschemas,test/codeGeneration2/data,temp.ts,.ts,.ts,588,
2021-11-18,astn-schemaschemas,test/codeGeneration2/data,out.expected.ts_,.ts_,.ts_,640,
2021-11-18,astn-schemaschemas,test/codeGeneration2/data,in.astn,.astn,.astn,115,
2021-11-18,astn-schemaschemas,test/codeGeneration/data,out.expected.ts_,.ts_,.ts_,370,
2021-11-18,astn-schemaschemas,test/codeGeneration/data,in.astn,.astn,.astn,115,
2021-11-18,astn-schemaschemas,src,runProgram.ts,.ts,.ts,19,
2021-11-18,astn-schemaschemas,src/plugins/schemas/mrshl/schemaschema@0.1,types.ts,.ts,.ts,76,
2021-11-18,astn-schemaschemas,src/plugins/schemas/mrshl/schemaschema@0.1,sideEffects.ts,.ts,.ts,208,
2021-11-18,astn-schemaschemas,src/plugins/schemas/mrshl/schemaschema@0.1,schema.astn,.astn,.astn,130,
2021-11-18,astn-schemaschemas,src/plugins/schemas/mrshl/schemaschema@0.1,index.ts,.ts,.ts,2,
2021-11-18,astn-schemaschemas,src/plugins/schemas/mrshl/schemaschema@0.1,generateCode_old.ts,.ts,.ts,1233,
2021-11-18,astn-schemaschemas,src/plugins/schemas/mrshl/schemaschema@0.1/generateCode,index.ts,.ts,.ts,211,
2021-11-18,astn-schemaschemas,src/plugins/schemas/mrshl/schemaschema@0.1/generateCode,deserializeAPI.ts,.ts,.ts,346,
2021-11-18,astn-schemaschemas,src/plugins/schemas/mrshl/schemaschema@0.1/generateCode,deserialize.ts,.ts,.ts,172,
2021-11-18,astn-schemaschemas,src/plugins/schemas/mrshl/schemaschema@0.1/generateCode,createDeserializer.ts,.ts,.ts,1189,
2021-11-18,astn-schemaschemas,src/plugins/schemas/mrshl/schemaschema@0.1/generateCode,core.ts,.ts,.ts,118,
2021-11-18,astn-schemaschemas,src/plugins/schemas/mrshl/schemaschema@0.1/generateCode,builder.ts,.ts,.ts,360,
2021-11-18,astn-schemaschemas,src/plugins/schemas/mrshl/schemaschema@0.1,createSchemaStreamProcessor.ts,.ts,.ts,79,
2021-11-18,astn-schemaschemas,src/plugins/schemas/mrshl/schemaschema@0.1,createSchemaAndSideEffects.ts,.ts,.ts,47,
2021-11-18,astn-schemaschemas,src/plugins/schemas/mrshl/schemaschema@0.1,createDeserializer.ts,.ts,.ts,432,
2021-11-18,astn-schemaschemas,src/plugins/schemas/mrshl/schemaschema@0.1,createCodeGenerator2.ts,.ts,.ts,37,
2021-11-18,astn-schemaschemas,src/plugins/schemas/mrshl/schemaschema@0.1,createCodeGenerator.ts,.ts,.ts,184,
2021-11-18,astn-schemaschemas,src/plugins/schemas/mrshl/schemaschema@0.1,convertToASTNSchema.ts,.ts,.ts,171,
2021-11-18,astn-schemaschemas,src/lowlevel,lowlevel.astn,.astn,.astn,483,
2021-11-18,astn-schemaschemas,src/lowlevel/TypeScript,generateTypescript.ts,.ts,.ts,2656,
2021-11-18,astn-schemaschemas,src/lowlevel/TypeScript,createFile.ts,.ts,.ts,67,
2021-11-18,astn-schemaschemas,src/lowlevel/TypeScript,WriteAPI.ts,.ts,.ts,9,
2021-11-18,astn-schemaschemas,src,index.ts,.ts,.ts,9,
2021-11-18,astn-schemaschemas,src,globals.ts,.ts,.ts,54,
2021-11-18,astn-schemaschemas,src,getSchemaSchemaBuilder.ts,.ts,.ts,13,
2021-11-18,astn-schemaschemas,src/env,index.ts,.ts,.ts,4,
2021-11-18,astn-schemaschemas,src/env,createHTTPResourceProvider.ts,.ts,.ts,40,
2021-11-18,astn-schemaschemas,src/env,createFileSystemResourceProvider.ts,.ts,.ts,62,
2021-11-18,astn-schemaschemas,src/env,createCachedResourceProvider.ts,.ts,.ts,98,
2021-11-18,astn-schemaschemas,src,defaultSchemaHost.ts,.ts,.ts,8,
2021-11-18,astn-schemaschemas,src,createNormalizer.ts,.ts,.ts,44,
2021-11-18,astn-schemaschemas,src,SchemaHost.ts,.ts,.ts,5,
2021-11-18,astn-schemaschemas,,package.json,.json,package.json,49,
2021-11-18,astn-schemaschemas,,package-lock.json,.json,package-lock.json,4518,
2021-11-18,astn-schemaschemas,bin,astnGenerateSchemaCode2.mjs,.mjs,.mjs,4,
2021-11-18,astn-schemaschemas,bin,astnGenerateSchemaCode.mjs,.mjs,.mjs,4,
2021-11-18,astn-schemaschemas,bin,astnExpand.mjs,.mjs,.mjs,4,
2021-11-18,astn-schemaschemas,bin,astnCompact.mjs,.mjs,.mjs,4,
2021-11-18,astn-schemaschemas,,README.md,.md,.md,2,
2021-11-18,astn-schemaschemas,,.travis.yml,.yml,.yml,7,
2021-11-18,astn-schemaschemas,,.npmignore,,.npmignore,9,
2021-11-18,astn-schemaschemas,,.gitignore,,.gitignore,4,
2021-11-18,astn-schemaschemas,,.eslintrc.js,.js,.eslintrc.js,182,
2021-11-18,astn-schemaschemas,,.eslintignore,,????,3,
2021-11-18,astn-vscode,,tsconfig.json,.json,tsconfig.json,20,
2021-11-18,astn-vscode,syntaxes,astn.tmLanguage.json,.json,.json,321,
2021-11-18,astn-vscode,server,tsconfig.json,.json,tsconfig.json,14,
2021-11-18,astn-vscode,server/src,server.ts,.ts,.ts,328,
2021-11-18,astn-vscode,server/src,processDocument.ts,.ts,.ts,37,
2021-11-18,astn-vscode,server,package.json,.json,package.json,20,
2021-11-18,astn-vscode,server,package-lock.json,.json,package-lock.json,93,
2021-11-18,astn-vscode,scripts,e2e.sh,.sh,.sh,6,
2021-11-18,astn-vscode,,package.json,.json,package.json,93,
2021-11-18,astn-vscode,,package-lock.json,.json,package-lock.json,1963,
2021-11-18,astn-vscode,,language-configuration.json,.json,.json,36,
2021-11-18,astn-vscode,client,tsconfig.json,.json,tsconfig.json,12,
2021-11-18,astn-vscode,client/testFixture,diagnostics.txt,.txt,.txt,1,
2021-11-18,astn-vscode,client/testFixture,completion.txt,.txt,.txt,1,
2021-11-18,astn-vscode,client/src/test,runTest.ts,.ts,.ts,27,
2021-11-18,astn-vscode,client/src/test,index.ts,.ts,.ts,43,
2021-11-18,astn-vscode,client/src/test,helper.ts,.ts,.ts,48,
2021-11-18,astn-vscode,client/src/test,diagnostics.test.ts,.ts,.ts,41,
2021-11-18,astn-vscode,client/src/test,completion.test.ts,.ts,.ts,44,
2021-11-18,astn-vscode,client/src,extension.ts,.ts,.ts,108,
2021-11-18,astn-vscode,client/src/astnWrappers,index.ts,.ts,.ts,35,
2021-11-18,astn-vscode,client,package.json,.json,package.json,23,
2021-11-18,astn-vscode,client,package-lock.json,.json,package-lock.json,473,
2021-11-18,astn-vscode,,README.md,.md,.md,31,
2021-11-18,astn-vscode,,.vscodeignore,,????,15,
2021-11-18,astn-vscode,.vscode,tasks.json,.json,.json,33,
2021-11-18,astn-vscode,.vscode,settings.json,.json,.json,6,
2021-11-18,astn-vscode,.vscode,launch.json,.json,.json,45,
2021-11-18,astn-vscode,,.travis.yml,.yml,.yml,7,
2021-11-18,astn-vscode,,.gitignore,,.gitignore,5,
2021-11-18,filesystem-webserver,,tslint.json,.json,.json,77,
2021-11-18,filesystem-webserver,,tsconfig.json,.json,tsconfig.json,67,
2021-11-18,filesystem-webserver,test/staticdir,index.html,.html,????,5,
2021-11-18,filesystem-webserver,test,index.ts,.ts,.ts,2,
2021-11-18,filesystem-webserver,test/datadir,test.html,.html,????,5,
2021-11-18,filesystem-webserver,src,makeNativeHTTPrequest.ts,.ts,.ts,73,
2021-11-18,filesystem-webserver,src,index.ts,.ts,.ts,141,
2021-11-18,filesystem-webserver,src/fileSystem,pushFileSystem.ts,.ts,.ts,132,
2021-11-18,filesystem-webserver,src/fileSystem,index.ts,.ts,.ts,3,
2021-11-18,filesystem-webserver,src/fileSystem,handleCommands.ts,.ts,.ts,69,
2021-11-18,filesystem-webserver,src/fileSystem,ISocketServer.ts,.ts,.ts,10,
2021-11-18,filesystem-webserver,,package.json,.json,package.json,49,
2021-11-18,filesystem-webserver,bin,cli.ts,.ts,.ts,11,
2021-11-18,filesystem-webserver,,README.md,.md,.md,1,
2021-11-18,filesystem-webserver,,.travis.yml,.yml,.yml,7,
2021-11-18,filesystem-webserver,,.gitignore,,.gitignore,2,
2021-11-18,filesystem-webserver,,.eslintrc.js,.js,.eslintrc.js,178,
2021-11-18,pareto-runtime,,tsconfig.json,.json,tsconfig.json,67,
2021-11-18,pareto-runtime,src,reexport_globals.ts,.ts,.ts,5,
2021-11-18,pareto-runtime,src,process.ts,.ts,.ts,51,
2021-11-18,pareto-runtime,src,path.ts,.ts,.ts,17,
2021-11-18,pareto-runtime,src,index.ts,.ts,.ts,17,
2021-11-18,pareto-runtime,src,http.ts,.ts,.ts,62,
2021-11-18,pareto-runtime,src/generics/types,ResolveError.ts,.ts,.ts,5,
2021-11-18,pareto-runtime,src/generics/interfaces,IResolveRegistry.ts,.ts,.ts,19,
2021-11-18,pareto-runtime,src/generics/interfaces,IReference.ts,.ts,.ts,4,
2021-11-18,pareto-runtime,src/generics/interfaces,IReadonlyLookup.ts,.ts,.ts,9,
2021-11-18,pareto-runtime,src/generics/interfaces,IReadonlyDictionary.ts,.ts,.ts,12,
2021-11-18,pareto-runtime,src/generics/interfaces,IReadonlyArray.ts,.ts,.ts,4,
2021-11-18,pareto-runtime,src/generics/interfaces,IDictionaryBuilder.ts,.ts,.ts,6,
2021-11-18,pareto-runtime,src/generics/functions,createResolveRegistry.ts,.ts,.ts,26,
2021-11-18,pareto-runtime,src/generics/functions,createReference.ts,.ts,.ts,44,
2021-11-18,pareto-runtime,src/generics/functions,createDictionaryBuilder.ts,.ts,.ts,59,
2021-11-18,pareto-runtime,src,fsSync.ts,.ts,.ts,38,
2021-11-18,pareto-runtime,src,fs.ts,.ts,.ts,330,
2021-11-18,pareto-runtime,src,etc.ts,.ts,.ts,120,
2021-11-18,pareto-runtime,,package.json,.json,package.json,24,
2021-11-18,pareto-runtime,,package-lock.json,.json,package-lock.json,31,
2021-11-18,pareto-runtime,,.npmignore,,.npmignore,3,
2021-11-18,pareto-runtime,,.gitignore,,.gitignore,3,
2021-11-18,pareto-test,,tsconfig.json,.json,tsconfig.json,67,
2021-11-18,pareto-test,src,index.ts,.ts,.ts,49,
2021-11-18,pareto-test,,package.json,.json,package.json,31,
2021-11-18,pareto-test,,package-lock.json,.json,package-lock.json,1672,
2021-11-18,pareto-test,,.npmignore,,.npmignore,3,
2021-11-18,pareto-test,,.gitignore,,.gitignore,3,
2021-11-18,pareto-ts-validater,,tsconfig.json,.json,tsconfig.json,72,
2021-11-18,pareto-ts-validater,src,types.ts,.ts,.ts,513,
2021-11-18,pareto-ts-validater,src,index.ts,.ts,.ts,29,
2021-11-18,pareto-ts-validater,src,handleProject.ts,.ts,.ts,147,
2021-11-18,pareto-ts-validater,,package.json,.json,package.json,24,
2021-11-18,pareto-ts-validater,,package-lock.json,.json,package-lock.json,587,
2021-11-18,pareto-ts-validater,,.gitignore,,.gitignore,3,
2021-11-18,railroads,,tsconfig.json,.json,tsconfig.json,66,
2021-11-18,railroads,tsbin,generateCode2.ts,.ts,.ts,103,
2021-11-18,railroads,tsbin,generateCode.ts,.ts,.ts,108,
2021-11-18,railroads,src,index.ts,.ts,.ts,3,
2021-11-18,railroads,,package.json,.json,package.json,48,
2021-11-18,railroads,,.npmignore,,.npmignore,9,
2021-11-18,railroads,,.gitignore,,.gitignore,3,
2021-11-18,railroads,,.eslintrc.js,.js,.eslintrc.js,173,
2021-11-18,typesafe-typescript-ast,src/pub,index.ts,.ts,.ts,1,
2021-11-18,typesafe-typescript-ast,src/pub/esc/interfaces/untypedAST,index.ts,.ts,.ts,17,
2021-11-18,typesafe-typescript-ast,src/pub/esc/interfaces/typedAST,ts_api.generated.ts,.ts,.ts,760,generated
2021-11-18,typesafe-typescript-ast,src/pub/esc/interfaces/typedAST,index.ts,.ts,.ts,2,
2021-11-18,typesafe-typescript-ast,src/pub/esc/interfaces/typedAST,Project.ts,.ts,.ts,10,
2021-11-18,typesafe-typescript-ast,src/pub/esc,index.ts,.ts,.ts,1,
2021-11-18,typesafe-typescript-ast,src/pub/esc/implementations,visitor_template.generated.ts,.ts,.ts,2605,generated
2021-11-18,typesafe-typescript-ast,src/pub/esc/implementations,index.ts,.ts,.ts,2,
2021-11-18,typesafe-typescript-ast,src/pub/esc/implementations/builder,loadUntypedProject.ts,.ts,.ts,103,
2021-11-18,typesafe-typescript-ast,src/pub/esc/implementations/builder,loadTypedProject.ts,.ts,.ts,51,
2021-11-18,typesafe-typescript-ast,src/pub/esc/implementations/builder,index.ts,.ts,.ts,2,
2021-11-18,typesafe-typescript-ast,src/pub/esc/implementations/builder,builder.generated.ts,.ts,.ts,3184,generated
2021-11-18,typesafe-typescript-ast,src/generateCode/esc/interfaces/WriteAPI,index.ts,.ts,.ts,9,
2021-11-18,typesafe-typescript-ast,src/generateCode/esc/interfaces,Grammar.ts,.ts,.ts,24,
2021-11-18,typesafe-typescript-ast,src/generateCode/esc/implementations,generateCode.ts,.ts,.ts,506,
2021-11-18,typesafe-typescript-ast,src/generateCode/esc/implementations/createBlock,index.ts,.ts,.ts,70,
2021-11-18,typesafe-typescript-ast,src/generateCode/esc/bin,generateTypescriptAPICode.ts,.ts,.ts,17,
2021-11-18,typesafe-typescript-ast,src/data,grammar.ts,.ts,.ts,521,
2021-11-18,typesafe-typescript-ast,src,copyPackage.ts,.ts,.ts,131,
2021-11-18,typesafe-typescript-ast,src/analyseCodeBase/esc/implementations,index.ts,.ts,.ts,1,
2021-11-18,typesafe-typescript-ast,src/analyseCodeBase/esc/implementations/createBlock,index.ts,.ts,.ts,70,
2021-11-18,typesafe-typescript-ast,src/analyseCodeBase/esc/implementations,analyseCodebaseForNodeOccurences.ts,.ts,.ts,196,
2021-11-18,typesafe-typescript-ast,src/analyseCodeBase/esc/implementations/WriteAPI,index.ts,.ts,.ts,9,
2021-11-18,typesafe-typescript-ast,src/analyseCodeBase/esc/bin,analyse.ts,.ts,.ts,38,
2021-11-18,typesafe-typescript-ast,,package.json,.json,package.json,23,
2021-11-18,typesafe-typescript-ast,,package-lock.json,.json,package-lock.json,531,
2021-11-18,typesafe-typescript-ast,,_package.json,.json,.json,27,
2021-11-18,typesafe-typescript-ast,,.gitignore,,.gitignore,2,
2021-11-18,astn,data/test/JSONTestSuite/test_parsing/n,n_structure_open_array_object.json,.json,.json,2,
2021-11-18,astn-schemaschemas,src/lowlevel/generated,lowlevel.ts_,.ts_,.ts_,8707,
2021-11-18,astn-schemaschemas,src/lowlevel/generated,lowlevel.ts,.ts,.ts,7077,
2021-11-18,filesystem-webserver,,package-lock.json,.json,package-lock.json,6160,
2021-11-18,astn,,tsconfig.json,.json,tsconfig.json,13,
2021-11-18,astn,src/legacy/tsbin,toJSON.ts,.ts,.ts,6,
2021-11-18,astn,src/legacy/tsbin,normalizeFile.ts,.ts,.ts,6,
2021-11-18,astn,src/legacy/test,typed.ts,.ts,.ts,289,
2021-11-18,astn,src/legacy/test,testTyped.ts,.ts,.ts,457,
2021-11-18,astn,src/legacy/test,testTestSets.ts,.ts,.ts,246,
2021-11-18,astn,src/legacy/test,testSet.ts,.ts,.ts,115,
2021-11-18,astn,src/legacy/test,testProgram.ts,.ts,.ts,40,
2021-11-18,astn,src/legacy/test,testFormatting.ts,.ts,.ts,44,
2021-11-18,astn,src/legacy/test,ownJSONTestset.ts,.ts,.ts,1024,
2021-11-18,astn,src/legacy/test,fs.ts,.ts,.ts,209,
2021-11-18,astn,src/legacy/test,createExecutionContext.ts,.ts,.ts,96,
2021-11-18,astn,src/legacy/test,TestDefinition.ts,.ts,.ts,33,
2021-11-18,astn,src/legacy/test,JSONTestSuiteImp.ts,.ts,.ts,165,
2021-11-18,astn,src/legacy/test,JSONTestSuite.ts,.ts,.ts,165,
2021-11-18,astn,src/legacy/test,ASTNTestSet.ts,.ts,.ts,509,
2021-11-18,astn,src/legacy/notSureYet,toJSON.ts,.ts,.ts,14,
2021-11-18,astn,src/legacy/notSureYet,normalizeText.ts,.ts,.ts,14,
2021-11-18,astn,src/legacy/notSureYet,formatCLI.ts,.ts,.ts,40,
2021-11-18,astn,src/interfaces/typedTokenize,index.ts,.ts,.ts,11,
2021-11-18,astn,src/interfaces/typedTokenize,SchemaSchemaBuilder.ts,.ts,.ts,9,
2021-11-18,astn,src/interfaces/typedTokenize,SchemaError.ts,.ts,.ts,10,
2021-11-18,astn,src/interfaces/typedTokenize,SchemaDeserializationError.ts,.ts,.ts,8,
2021-11-18,astn,src/interfaces/typedTokenize,SchemaAndSideEffects.ts,.ts,.ts,11,
2021-11-18,astn,src/interfaces/typedTokenize,CreateSchemaHandler.ts,.ts,.ts,14,
2021-11-18,astn,src/interfaces/typedTokenize,CreateExternalSchemaLoader.ts,.ts,.ts,7,
2021-11-18,astn,src/interfaces/typedTokenize,CreateASTNUnmarshaller.ts,.ts,.ts,17,
2021-11-18,astn,src/interfaces/typedTokenize,ContextSchemaResult.ts,.ts,.ts,7,
2021-11-18,astn,src/interfaces/typedTokenize,ContextSchemaIssue.ts,.ts,.ts,10,
2021-11-18,astn,src/interfaces/typedTokenize,ASTNUnmarshallIssue.ts,.ts,.ts,22,
2021-11-18,astn,src/interfaces/typed,index.ts,.ts,.ts,9,
2021-11-18,astn,src/interfaces/typed,definitions.ts,.ts,.ts,28,
2021-11-18,astn,src/interfaces/typed,UnmarshallError.ts,.ts,.ts,33,
2021-11-18,astn,src/interfaces/typed,SerializationStyle.ts,.ts,.ts,4,
2021-11-18,astn,src/interfaces/typed,InternalSchemaSpecification.ts,.ts,.ts,5,
2021-11-18,astn,src/interfaces/typed,ITypedTreeHandler.ts,.ts,.ts,90,
2021-11-18,astn,src/interfaces/typed,IMarshallableDataset.ts,.ts,.ts,29,
2021-11-18,astn,src/interfaces/typed,Datastore.ts,.ts,.ts,23,
